index_no,model,simulation,scenario,run,step,time,agent_name,my_payoff,my_play,other_name,other_play,other_payoff
27,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_7,5,D,GPl_14,C,0
28,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_8,0,C,RPl_2,D,5
29,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_9,3,C,TTPl_15,C,3
30,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_10,3,C,TTPl_11,C,3
31,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_11,3,C,TTPl_1,C,3
32,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_12,0,C,BPl_4,D,5
33,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_13,3,C,GPl_0,C,3
34,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_14,3,C,TTPl_14,C,3
35,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_15,1,D,BPl_18,D,1
36,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_16,5,D,TTPl_5,C,0
37,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_17,0,C,BPl_13,D,5
38,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_18,0,C,BPl_12,D,5
39,ipd,ipd,Scenario1,0,1,2021-09-24T00:42,RPl_19,0,C,BPl_16,D,5
40,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_0,1,D,BPl_9,D,1
41,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_1,1,D,RPl_18,D,1
42,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_2,5,D,GPl_3,C,0
43,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_3,1,D,BPl_1,D,1
44,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_4,0,C,BPl_2,D,5
45,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_5,3,C,GPl_17,C,3
46,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_6,3,C,TTPl_19,C,3
47,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_7,5,D,GPl_18,C,0
48,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_8,0,C,TTPl_3,D,5
49,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_9,3,C,GPl_7,C,3
50,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_10,1,D,BPl_6,D,1
51,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_11,3,C,GPl_16,C,3
52,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_12,0,C,BPl_10,D,5
53,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_13,5,D,GPl_5,C,0
54,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_14,3,C,GPl_0,C,3
55,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_15,0,C,BPl_5,D,5
56,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_16,1,D,TTPl_4,D,1
57,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_17,5,D,TTPl_7,C,0
58,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_18,1,D,RPl_1,D,1
59,ipd,ipd,Scenario1,0,2,2021-09-24T00:42,RPl_19,3,C,TTPl_6,C,3
60,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_0,1,D,BPl_15,D,1
61,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_1,3,C,RPl_8,C,3
62,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_2,1,D,TTPl_8,D,1
63,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_3,3,C,GPl_17,C,3
64,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_4,0,C,TTPl_15,D,5
65,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_5,0,C,TTPl_0,D,5
66,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_6,0,C,BPl_4,D,5
67,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_7,1,D,RPl_19,D,1
68,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_8,3,C,RPl_1,C,3
69,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_9,1,D,TTPl_10,D,1
70,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_10,5,D,RPl_15,C,0
71,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_11,1,D,TTPl_4,D,1
72,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_12,1,D,TTPl_16,D,1
73,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_13,5,D,GPl_14,C,0
74,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_14,1,D,TTPl_13,D,1
75,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_15,0,C,RPl_10,D,5
76,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_16,5,D,GPl_11,C,0
77,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_17,0,C,BPl_19,D,5
78,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_18,5,D,GPl_12,C,0
79,ipd,ipd,Scenario1,0,3,2021-09-24T00:42,RPl_19,1,D,RPl_7,D,1
80,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_0,5,D,RPl_10,C,0
81,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_1,1,D,BPl_8,D,1
82,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_2,5,D,TTPl_19,C,0
83,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_3,5,D,GPl_12,C,0
84,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_4,0,C,BPl_11,D,5
85,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_5,1,D,BPl_5,D,1
86,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_6,1,D,RPl_15,D,1
87,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_7,3,C,TTPl_18,C,3
88,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_8,5,D,GPl_18,C,0
89,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_9,5,D,GPl_4,C,0
90,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_10,0,C,RPl_0,D,5
91,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_11,1,D,TTPl_4,D,1
92,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_12,3,C,GPl_3,C,3
93,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_13,0,C,BPl_16,D,5
94,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_14,5,D,GPl_9,C,0
95,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_15,1,D,RPl_6,D,1
96,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_16,3,C,GPl_14,C,3
97,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_17,1,D,BPl_3,D,1
98,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_18,5,D,GPl_1,C,0
99,ipd,ipd,Scenario1,0,4,2021-09-24T00:42,RPl_19,3,C,GPl_19,C,3
100,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_0,3,C,GPl_1,C,3
101,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_1,5,D,GPl_18,C,0
102,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_2,5,D,RPl_13,C,0
103,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_3,3,C,GPl_0,C,3
104,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_4,0,C,TTPl_15,D,5
105,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_5,5,D,GPl_4,C,0
106,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_6,0,C,BPl_10,D,5
107,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_7,1,D,TTPl_2,D,1
108,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_8,0,C,TTPl_14,D,5
109,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_9,3,C,GPl_15,C,3
110,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_10,5,D,GPl_12,C,0
111,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_11,5,D,GPl_17,C,0
112,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_12,1,D,BPl_7,D,1
113,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_13,0,C,RPl_2,D,5
114,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_14,1,D,TTPl_12,D,1
115,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_15,0,C,BPl_17,D,5
116,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_16,0,C,BPl_2,D,5
117,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_17,5,D,TTPl_18,C,0
118,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_18,0,C,TTPl_10,D,5
119,ipd,ipd,Scenario1,0,5,2021-09-24T00:42,RPl_19,0,C,TTPl_17,D,5
120,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_0,1,D,BPl_4,D,1
121,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_1,1,D,BPl_15,D,1
122,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_2,1,D,BPl_1,D,1
123,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_3,0,C,BPl_17,D,5
124,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_4,5,D,GPl_19,C,0
125,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_5,0,C,TTPl_18,D,5
126,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_6,3,C,GPl_0,C,3
127,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_7,5,D,TTPl_19,C,0
128,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_8,3,C,TTPl_15,C,3
129,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_9,5,D,GPl_5,C,0
130,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_10,5,D,GPl_7,C,0
131,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_11,5,D,GPl_17,C,0
132,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_12,3,C,TTPl_4,C,3
133,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_13,0,C,TTPl_2,D,5
134,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_14,0,C,TTPl_8,D,5
135,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_15,5,D,GPl_2,C,0
136,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_16,5,D,GPl_3,C,0
137,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_17,1,D,BPl_5,D,1
138,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_18,3,C,TTPl_10,C,3
139,ipd,ipd,Scenario1,0,6,2021-09-24T00:42,RPl_19,5,D,GPl_4,C,0
140,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_0,3,C,RPl_13,C,3
141,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_1,1,D,BPl_12,D,1
142,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_2,1,D,BPl_18,D,1
143,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_3,5,D,GPl_18,C,0
144,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_4,5,D,RPl_11,C,0
145,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_5,0,C,BPl_1,D,5
146,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_6,5,D,GPl_2,C,0
147,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_7,5,D,GPl_3,C,0
148,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_8,0,C,BPl_15,D,5
149,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_9,5,D,GPl_13,C,0
150,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_10,1,D,TTPl_1,D,1
151,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_11,0,C,RPl_4,D,5
152,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_12,0,C,BPl_19,D,5
153,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_13,3,C,RPl_0,C,3
154,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_14,5,D,TTPl_15,C,0
155,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_15,1,D,BPl_2,D,1
156,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_16,5,D,GPl_11,C,0
157,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_17,0,C,TTPl_11,D,5
158,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_18,1,D,TTPl_0,D,1
159,ipd,ipd,Scenario1,0,7,2021-09-24T00:42,RPl_19,0,C,TTPl_3,D,5
160,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_0,3,C,GPl_9,C,3
161,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_1,3,C,GPl_18,C,3
162,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_2,0,C,BPl_16,D,5
163,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_3,1,D,BPl_1,D,1
164,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_4,0,C,BPl_7,D,5
165,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_5,5,D,TTPl_4,C,0
166,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_6,5,D,GPl_11,C,0
167,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_7,3,C,GPl_4,C,3
168,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_8,0,C,BPl_12,D,5
169,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_9,3,C,GPl_2,C,3
170,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_10,3,C,GPl_7,C,3
171,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_11,1,D,BPl_13,D,1
172,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_12,0,C,TTPl_7,D,5
173,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_13,5,D,GPl_14,C,0
174,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_14,0,C,BPl_0,D,5
175,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_15,5,D,GPl_5,C,0
176,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_16,3,C,GPl_12,C,3
177,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_17,1,D,BPl_15,D,1
178,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_18,3,C,TTPl_11,C,3
179,ipd,ipd,Scenario1,0,8,2021-09-24T00:42,RPl_19,3,C,TTPl_5,C,3
180,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_0,3,C,RPl_5,C,3
181,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_1,3,C,GPl_12,C,3
182,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_2,5,D,TTPl_11,C,0
183,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_3,1,D,BPl_3,D,1
184,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_4,5,D,GPl_1,C,0
185,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_5,3,C,RPl_0,C,3
186,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_6,5,D,GPl_19,C,0
187,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_7,0,C,BPl_19,D,5
188,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_8,0,C,BPl_2,D,5
189,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_9,5,D,TTPl_7,C,0
190,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_10,1,D,TTPl_17,D,1
191,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_11,1,D,RPl_18,D,1
192,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_12,3,C,GPl_11,C,3
193,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_13,3,C,RPl_17,C,3
194,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_14,5,D,GPl_18,C,0
195,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_15,3,C,GPl_6,C,3
196,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_16,0,C,TTPl_12,D,5
197,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_17,3,C,RPl_13,C,3
198,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_18,1,D,RPl_11,D,1
199,ipd,ipd,Scenario1,0,9,2021-09-24T00:42,RPl_19,1,D,BPl_6,D,1
200,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_0,3,C,GPl_17,C,3
201,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_1,1,D,BPl_6,D,1
202,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_2,3,C,TTPl_2,C,3
203,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_3,5,D,GPl_9,C,0
204,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_4,3,C,TTPl_13,C,3
205,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_5,1,D,RPl_14,D,1
206,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_6,3,C,GPl_11,C,3
207,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_7,5,D,RPl_8,C,0
208,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_8,0,C,RPl_7,D,5
209,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_9,3,C,GPl_12,C,3
210,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_10,1,D,TTPl_11,D,1
211,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_11,1,D,TTPl_19,D,1
212,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_12,5,D,RPl_15,C,0
213,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_13,5,D,GPl_2,C,0
214,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_14,1,D,RPl_5,D,1
215,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_15,0,C,RPl_12,D,5
216,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_16,5,D,GPl_3,C,0
217,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_17,1,D,RPl_19,D,1
218,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_18,5,D,GPl_14,C,0
219,ipd,ipd,Scenario1,0,10,2021-09-24T00:42,RPl_19,1,D,RPl_17,D,1
220,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_0,0,C,TTPl_1,D,5
221,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_1,1,D,RPl_10,D,1
222,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_2,3,C,TTPl_7,C,3
223,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_3,5,D,GPl_3,C,0
224,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_4,5,D,RPl_7,C,0
225,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_5,0,C,BPl_16,D,5
226,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_6,5,D,TTPl_13,C,0
227,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_7,0,C,RPl_4,D,5
228,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_8,3,C,GPl_0,C,3
229,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_9,5,D,GPl_6,C,0
230,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_10,1,D,RPl_1,D,1
231,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_11,5,D,GPl_14,C,0
232,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_12,1,D,BPl_0,D,1
233,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_13,5,D,GPl_15,C,0
234,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_14,3,C,TTPl_8,C,3
235,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_15,1,D,BPl_6,D,1
236,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_16,0,C,BPl_14,D,5
237,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_17,3,C,GPl_5,C,3
238,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_18,1,D,TTPl_19,D,1
239,ipd,ipd,Scenario1,0,11,2021-09-24T00:42,RPl_19,5,D,GPl_7,C,0
240,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_0,5,D,RPl_16,C,0
241,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_1,0,C,BPl_16,D,5
242,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_2,0,C,RPl_7,D,5
243,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_3,5,D,RPl_11,C,0
244,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_4,3,C,GPl_1,C,3
245,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_5,3,C,GPl_10,C,3
246,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_6,3,C,GPl_2,C,3
247,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_7,5,D,RPl_2,C,0
248,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_8,3,C,GPl_18,C,3
249,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_9,1,D,BPl_17,D,1
250,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_10,3,C,GPl_16,C,3
251,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_11,0,C,RPl_3,D,5
252,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_12,0,C,BPl_2,D,5
253,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_13,1,D,BPl_6,D,1
254,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_14,5,D,GPl_7,C,0
255,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_15,5,D,GPl_3,C,0
256,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_16,0,C,RPl_0,D,5
257,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_17,0,C,TTPl_13,D,5
258,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_18,3,C,TTPl_2,C,3
259,ipd,ipd,Scenario1,0,12,2021-09-24T00:42,RPl_19,3,C,TTPl_14,C,3
260,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_0,1,D,BPl_10,D,1
261,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_1,1,D,RPl_19,D,1
262,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_2,1,D,BPl_7,D,1
263,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_3,3,C,GPl_16,C,3
264,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_4,1,D,TTPl_6,D,1
265,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_5,1,D,BPl_19,D,1
266,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_6,0,C,BPl_4,D,5
267,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_7,0,C,BPl_3,D,5
268,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_8,3,C,GPl_0,C,3
269,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_9,3,C,GPl_11,C,3
270,ipd,ipd,Scenario1,0,13,2021-09-24T00:42,RPl_10,3,C,GPl_12,C,3
