index_no,model,simulation,scenario,run,step,time,agent_name,my_payoff,my_play,other_name,other_play,other_payoff
0,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_0,1,D,BPl_4,D,1
1,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_1,5,D,RPl_5,C,0
2,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_2,5,D,TTPl_19,C,0
3,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_3,5,D,TTPl_4,C,0
4,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_4,1,D,BPl_0,D,1
5,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_5,1,D,BPl_18,D,1
6,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_6,5,D,GPl_1,C,0
7,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_7,1,D,RPl_9,D,1
8,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_8,5,D,TTPl_17,C,0
9,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_9,5,D,RPl_12,C,0
10,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_10,1,D,RPl_1,D,1
11,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_11,1,D,RPl_0,D,1
12,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_12,5,D,RPl_4,C,0
13,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_13,5,D,GPl_18,C,0
14,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_14,5,D,GPl_12,C,0
15,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_15,5,D,GPl_16,C,0
16,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_16,1,D,RPl_10,D,1
17,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_17,5,D,RPl_8,C,0
18,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_18,1,D,BPl_5,D,1
19,ipd,ipd,Scenario1,0,0,2021-10-04T16:36,BPl_19,5,D,GPl_4,C,0
20,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_0,1,D,RPl_7,D,1
21,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_1,5,D,GPl_18,C,0
22,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_2,5,D,GPl_4,C,0
23,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_3,1,D,BPl_9,D,1
24,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_4,5,D,TTPl_19,C,0
25,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_5,5,D,TTPl_13,C,0
26,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_6,1,D,RPl_4,D,1
27,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_7,5,D,GPl_10,C,0
28,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_8,5,D,TTPl_14,C,0
29,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_9,1,D,BPl_3,D,1
30,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_10,5,D,GPl_6,C,0
31,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_11,5,D,TTPl_5,C,0
32,ipd,ipd,Scenario1,0,1,2021-10-04T16:36,BPl_12,1,D,BPl_14,D,1
